LocalID,OriginTag,Description,DeviceID,Unit,Type
/hs4sd_v1/aprs/pche///lp_bog_in_c/temp,PR010.01/Meas1/PRIM,A-PRS PCHE LOW PRESS,IAS,degree Cellisius,Decimal
/hs4sd_v1/aprs/pche///lp_bog_out_bar/press,PR021.01/Meas1/PRIM,A-PRS PCHE LOW PRESS,IAS,bar,Decimal
/hs4sd_v1/aprs/pche///lp_out_c/temp,PR011.01/Meas1/PRIM,A-PRS PCHE LOW PRESS,IAS,degree Cellisius,Decimal
/hs4sd_v1/aprs/pche/hp_bog//in_gas_accumulated_kg/flow,GH089.02/AccValue/PRIM,A-PRS PCHE HP BOG IN GAS,IAS,,Decimal
/hs4sd_v1/aprs/pche/hp_bog//in_gas_kgph/flow,GH089.01/Meas1/PRIM,A-PRS PCHE HP BOG IN GAS,IAS,,Decimal
/hs4sd_v1/aprs/septr///bar/press,PR024.01/Meas1/PRIM,A-PRS JT VALVE,IAS,bar,Decimal
/hs4sd_v1/aprs/septr///c/temp,PR014.01/Meas1/PRIM,A-PRS JT VALVE,IAS,degree Cellisius,Decimal
/hs4sd_v1/aprs/septr/gas//out_bar/press,PR025.01/Meas1/PRIM,A-PRS SEPARATOR,IAS,bar,Decimal
/hs4sd_v1/aprs/septr/gas//out_kgph/flow,GH087.01/Meas1/PRIM,A-PRS SEPARATOR OUT GAS,IAS,,Decimal
/hs4sd_v1/aprs/septr/liq//h_mm/level,PR039.01/Meas1/PRIM,A-PRS SEPARATOR LIQUID,IAS,,Decimal
/hs4sd_v1/aprs/septr/liq//hh_mm/level,PR040.01/Meas1/PRIM,A-PRS SEPARATOR LIQUID,IAS,,Decimal
/hs4sd_v1/aprs/septr/liq/lcv/scl101_per/pos,PR037/OutPosition/PRIM,A-PRS SEPARATOR LIQUID LCV (SCL101),IAS,percent,Decimal
/hs4sd_v1/aprs/septr/vapor/pcv/scg101_per/pos,PR038/OutPosition/PRIM,A-PRS SEPARATOR VAPOR PCV (SCG101),IAS,percent,Decimal
/hs4sd_v1/ax////cargo_alarm_01/alarm,AX030.01/Meas1/PRIM,CARGO ALARM,IAS,,Boolean
/hs4sd_v1/ax////cargo_alarm_02/alarm,AX030.02/Meas1/PRIM,CARGO ALARM,IAS,,Boolean
/hs4sd_v1/ax////mach_alarm_01/alarm,AX031.01/Meas1/PRIM,MACH ALARM,IAS,,Boolean
/hs4sd_v1/ax////mach_alarm_02/alarm,AX031.02/Meas1/PRIM,MACH ALARM,IAS,,Boolean
/hs4sd_v1/bb////bog_boost_comp_common_trip_order/alarm,BB102.01/Meas1/PRIM,BOG BOOST COMP COMMON TRIP ORDER,IAS,,Boolean
/hs4sd_v1/bb////bog_boost_comp_mtr_trip___block/alarm,BB112.01/Meas1/PRIM,BOG BOOST COMP MTR TRIP & BLOCK,IAS,,Boolean
/hs4sd_v1/bb////bog_boost_comp_mtr_trip_by_protection/alarm,BB113.01/Meas1/PRIM,BOG BOOST COMP MTR TRIP BY PROTECTION,IAS,,Boolean
/hs4sd_v1/bb////bog_boost_comp_no.1_lo_pp_abnormal/alarm,BB120.05/Meas1/PRIM,BOG BOOST COMP NO.1 LO PP ABNORMAL,IAS,,Boolean
/hs4sd_v1/bb////bog_boost_comp_no.2_lo_pp_abnormal/alarm,BB130.05/Meas1/PRIM,BOG BOOST COMP NO.2 LO PP ABNORMAL,IAS,,Boolean
/hs4sd_v1/bb////bog_boost_comp_power_available/alarm,BB114.02/Meas1/PRIM,BOG BOOST COMP POWER AVAILABLE,IAS,,Boolean
/hs4sd_v1/bb////bog_boost_comp_preferential_trip_override/alarm,BB115.01/Meas1/PRIM,BOG BOOST COMP PREFERENTIAL TRIP OVERRIDE,IAS,,Boolean
/hs4sd_v1/bb////bog_boost_comp_turn_mtr_abnormal/alarm,BB150.05/Meas1/PRIM,BOG BOOST COMP TURN MTR ABNORMAL,IAS,,Boolean
/hs4sd_v1/bbc/////run,BB100.03/OutClosed/PRIM,BOG BOOST COMP MTR,IAS,,Boolean
/hs4sd_v1/bbc////mtr_a/current,BB103.01/Meas1/PRIM,BOG BOOST COMP MTR,IAS,ampere,Decimal
/hs4sd_v1/bbc///3rd_stg/out_bar/press,PIT-R008/Meas1/PRIM,BBC 3RD STG. DIS. GAS PRESSURE,IAS,bar,Decimal
/hs4sd_v1/bbc///3rd_stg/out_bar/temp,TE-R008/Meas1/PRIM,BBC 3RD STG. DIS. GAS TEMP.,IAS,bar,Decimal
/hs4sd_v1/bg////no.1_fg_comp_lo_charge_pp_abnormal/alarm,BG160.05/Meas1/PRIM,NO.1 FG COMP LO CHARGE PP ABNORMAL,IAS,,Boolean
/hs4sd_v1/bg////no.1_fg_comp_lo_pp_abnormal/alarm,BG140.05/Meas1/PRIM,NO.1 FG COMP LO PP ABNORMAL,IAS,,Boolean
/hs4sd_v1/bg////no.1_fg_comp_mtr_trip___block/alarm,BG112.01/Meas1/PRIM,NO.1 FG COMP MTR TRIP & BLOCK,IAS,,Boolean
/hs4sd_v1/bg////no.1_fg_comp_mtr_trip_by_protection/alarm,BG113.01/Meas1/PRIM,NO.1 FG COMP MTR TRIP BY PROTECTION,IAS,,Boolean
/hs4sd_v1/bg////no.1_fg_comp_power_available/alarm,BG114.02/Meas1/PRIM,NO.1 FG COMP POWER AVAILABLE,IAS,,Boolean
/hs4sd_v1/bg////no.1_fg_comp_preferential_trip_override/alarm,BG115.01/Meas1/PRIM,NO.1 FG COMP PREFERENTIAL TRIP OVERRIDE,IAS,,Boolean
/hs4sd_v1/bg////no.2_fg_comp_lo_charge_pp_abnormal/alarm,BG360.05/Meas1/PRIM,NO.2 FG COMP LO CHARGE PP ABNORMAL,IAS,,Boolean
/hs4sd_v1/bg////no.2_fg_comp_lo_pp_abnormal/alarm,BG340.05/Meas1/PRIM,NO.2 FG COMP LO PP ABNORMAL,IAS,,Boolean
/hs4sd_v1/bg////no.2_fg_comp_mtr_trip___block/alarm,BG312.01/Meas1/PRIM,NO.2 FG COMP MTR TRIP & BLOCK,IAS,,Boolean
/hs4sd_v1/bg////no.2_fg_comp_mtr_trip_by_protection/alarm,BG313.01/Meas1/PRIM,NO.2 FG COMP MTR TRIP BY PROTECTION,IAS,,Boolean
/hs4sd_v1/bg////no.2_fg_comp_power_available/alarm,BG314.02/Meas1/PRIM,NO.2 FG COMP POWER AVAILABLE,IAS,,Boolean
/hs4sd_v1/bg////no.2_fg_comp_preferential_trip_override/alarm,BG315.01/Meas1/PRIM,NO.2 FG COMP PREFERENTIAL TRIP OVERRIDE,IAS,,Boolean
/hs4sd_v1/bl////no.1_ballast_pp_power_available/alarm,BL001.18/Meas1/PRIM,NO.1 BALLAST PP POWER AVAILABLE,IAS,,Boolean
/hs4sd_v1/bl////no.1_ballast_pp_trip___block/alarm,BL001.13/Meas1/PRIM,NO.1 BALLAST PP TRIP & BLOCK,IAS,,Boolean
/hs4sd_v1/bl////no.1_ballast_pp_trip_by_protection/alarm,BL001.12/Meas1/PRIM,NO.1 BALLAST PP TRIP BY PROTECTION,IAS,,Boolean
/hs4sd_v1/bl////no.2_ballast_pp_igg_mode/alarm,BL005.19/Meas1/PRIM,NO.2 BALLAST PP IGG MODE,IAS,,Boolean
/hs4sd_v1/bl////no.2_ballast_pp_power_available/alarm,BL005.18/Meas1/PRIM,NO.2 BALLAST PP POWER AVAILABLE,IAS,,Boolean
/hs4sd_v1/bl////no.2_ballast_pp_trip___block/alarm,BL005.13/Meas1/PRIM,NO.2 BALLAST PP TRIP & BLOCK,IAS,,Boolean
/hs4sd_v1/bl////no.2_ballast_pp_trip_by_protection/alarm,BL005.12/Meas1/PRIM,NO.2 BALLAST PP TRIP BY PROTECTION,IAS,,Boolean
/hs4sd_v1/bl////no.3_ballast_pp_power_request/alarm,BL009.17/Meas1/PRIM,NO.3 BALLAST PP POWER REQUEST,IAS,,Boolean
/hs4sd_v1/bl////no.3_ballast_pp_trip_by_protection/alarm,BL009.12/Meas1/PRIM,NO.3 BALLAST PP TRIP BY PROTECTION,IAS,,Boolean
/hs4sd_v1/bl////no.3_ballast_pptrip___block/alarm,BL009.13/Meas1/PRIM,NO.3 BALLAST PPTRIP & BLOCK,IAS,,Boolean
/hs4sd_v1/bm////er_flooding/alarm,BM045.01/Meas1/PRIM,ER FLOODING,IAS,,Boolean
/hs4sd_v1/bms////port_exh._gas_after_cyl._temp._high/alarm,BMS-10008/Meas1/PRIM,PORT EXH. GAS AFTER CYL. TEMP. HIGH,IAS,,Boolean
/hs4sd_v1/bms////port_j.c.w_inlet_low_press./alarm,BMS-10003/Meas1/PRIM,PORT J.C.W INLET LOW PRESS.,IAS,,Boolean
/hs4sd_v1/bms////port_l.o_inlet_press._high./alarm,BMS-10001/Meas1/PRIM,PORT L.O INLET PRESS. HIGH.,IAS,,Boolean
/hs4sd_v1/bms////port_me_critical_speed/alarm,BMS-10033/Meas1/PRIM,PORT ME CRITICAL SPEED,IAS,,Boolean
/hs4sd_v1/bms////port_me_emcy_stop_from_ecr/alarm,BMS-10041/Meas1/PRIM,PORT ME EM'CY STOP FROM ECR,IAS,,Boolean
/hs4sd_v1/bms////port_me_limitation_cancelled/alarm,BMS-10008/Meas1/PRIM,PORT ME LIMITATION CANCELLED,IAS,,Boolean
/hs4sd_v1/bms////port_me_load_program_cancelled/alarm,BMS-10026/Meas1/PRIM,PORT ME LOAD PROGRAM CANCELLED,IAS,,Boolean
/hs4sd_v1/bms////port_me_not_ready/alarm,BMS-10032/Meas1/PRIM,PORT ME NOT READY,IAS,,Boolean
/hs4sd_v1/bms////port_me_over_speed/alarm,BMS-10003/Meas1/PRIM,PORT ME OVER SPEED,IAS,,Boolean
/hs4sd_v1/bms////port_me_remote_control_system_abnormal/alarm,BMS-10021/Meas1/PRIM,PORT ME REMOTE CONTROL SYSTEM ABNORMAL,IAS,,Boolean
/hs4sd_v1/bms////port_me_remote_control_system_fail/alarm,BMS-10020/Meas1/PRIM,PORT ME REMOTE CONTROL SYSTEM FAIL,IAS,,Boolean
/hs4sd_v1/bms////port_me_rpm_detector_fail/alarm,BMS-10006/Meas1/PRIM,PORT ME RPM DETECTOR FAIL,IAS,,Boolean
/hs4sd_v1/bms////port_me_rpm_detector_loop_fail/alarm,BMS-10029/Meas1/PRIM,PORT ME RPM DETECTOR LOOP FAIL,IAS,,Boolean
/hs4sd_v1/bms////port_me_safety_system_abnormal/alarm,BMS-10025/Meas1/PRIM,PORT ME SAFETY SYSTEM ABNORMAL,IAS,,Boolean
/hs4sd_v1/bms////port_me_safety_system_fail/alarm,BMS-10024/Meas1/PRIM,PORT ME SAFETY SYSTEM FAIL,IAS,,Boolean
/hs4sd_v1/bms////port_me_scu1900_2x8_scu_net_comm.err/alarm,BMS-10038/Meas1/PRIM,PORT ME SCU1900 2X8 SCU NET COMM.ERR,IAS,,Boolean
/hs4sd_v1/bms////port_me_scu1900_2x9_scu_net_comm.err/alarm,BMS-10039/Meas1/PRIM,PORT ME SCU1900 2X9 SCU NET COMM.ERR,IAS,,Boolean
/hs4sd_v1/bms////port_me_scu500_2x8_scu_net_comm.err/alarm,BMS-10036/Meas1/PRIM,PORT ME SCU500 2X8 SCU NET COMM.ERR,IAS,,Boolean
/hs4sd_v1/bms////port_me_scu500_2x9_scu_net_comm.err/alarm,BMS-10037/Meas1/PRIM,PORT ME SCU500 2X9 SCU NET COMM.ERR,IAS,,Boolean
/hs4sd_v1/bms////port_me_shut_down/alarm,BMS-10001/Meas1/PRIM,PORT ME SHUT DOWN,IAS,,Boolean
/hs4sd_v1/bms////port_me_shut_down_cancelled/alarm,BMS-10010/Meas1/PRIM,PORT ME SHUT DOWN CANCELLED,IAS,,Boolean
/hs4sd_v1/bms////port_me_shut_down_prewarning/alarm,BMS-10027/Meas1/PRIM,PORT ME SHUT DOWN PREWARNING,IAS,,Boolean
/hs4sd_v1/bms////port_me_slow_down/alarm,BMS-10002/Meas1/PRIM,PORT ME SLOW DOWN,IAS,,Boolean
/hs4sd_v1/bms////port_me_slow_down_cancelled/alarm,BMS-10011/Meas1/PRIM,PORT ME SLOW DOWN CANCELLED,IAS,,Boolean
/hs4sd_v1/bms////port_me_slow_down_prewarning/alarm,BMS-10028/Meas1/PRIM,PORT ME SLOW DOWN PREWARNING,IAS,,Boolean
/hs4sd_v1/bms////port_me_start_air_pressure_low/alarm,BMS-10016/Meas1/PRIM,PORT ME START AIR PRESSURE LOW,IAS,,Boolean
/hs4sd_v1/bms////port_me_start_blocked/alarm,BMS-10005/Meas1/PRIM,PORT ME START BLOCKED,IAS,,Boolean
/hs4sd_v1/bms////port_me_start_fail/alarm,BMS-10007/Meas1/PRIM,PORT ME START FAIL,IAS,,Boolean
/hs4sd_v1/bms////port_me_telegraph_system_abnormal/alarm,BMS-10023/Meas1/PRIM,PORT ME TELEGRAPH SYSTEM ABNORMAL,IAS,,Boolean
/hs4sd_v1/bms////port_me_telegraph_system_fail/alarm,BMS-10022/Meas1/PRIM,PORT ME TELEGRAPH SYSTEM FAIL,IAS,,Boolean
/hs4sd_v1/bms////port_me_wrong_way/alarm,BMS-10004/Meas1/PRIM,PORT ME WRONG WAY,IAS,,Boolean
/hs4sd_v1/bms////port_order_printer_failure/alarm,BMS-10030/Meas1/PRIM,PORT ORDER PRINTER FAILURE,IAS,,Boolean
/hs4sd_v1/bms////port_order_printer_paper_out/alarm,BMS-10031/Meas1/PRIM,PORT ORDER PRINTER PAPER OUT,IAS,,Boolean
/hs4sd_v1/bms////port_p.c.o._non-flow/alarm,BMS-10006/Meas1/PRIM,PORT P.C.O. NON-FLOW,IAS,,Boolean
/hs4sd_v1/bms////port_p.c.o_outlet_high_temp./alarm,BMS-10005/Meas1/PRIM,PORT P.C.O OUTLET HIGH TEMP.,IAS,,Boolean
/hs4sd_v1/bms////port_scav._air_high_temp.__fire_detection/alarm,BMS-10007/Meas1/PRIM,PORT SCAV. AIR HIGH TEMP. (FIRE DETECTION),IAS,,Boolean
/hs4sd_v1/bms////port_scav._air_receiver_high_temp./alarm,BMS-10013/Meas1/PRIM,PORT SCAV. AIR RECEIVER HIGH TEMP.,IAS,,Boolean
/hs4sd_v1/bms////port_shd_eicu_a_cancellable/alarm,BMS-10048/Meas1/PRIM,"PORT SHD, EICU A CANCELLABLE",IAS,ampere,Boolean
/hs4sd_v1/bms////port_shd_eicu_a_non-cancellable/alarm,BMS-10047/Meas1/PRIM,"PORT SHD, EICU A NON-CANCELLABLE",IAS,ampere,Boolean
/hs4sd_v1/bms////port_shd_eicu_b_cancellable/alarm,BMS-10050/Meas1/PRIM,"PORT SHD, EICU B CANCELLABLE",IAS,,Boolean
/hs4sd_v1/bms////port_shd_eicu_b_non-cancellable/alarm,BMS-10049/Meas1/PRIM,"PORT SHD, EICU B NON-CANCELLABLE",IAS,,Boolean
/hs4sd_v1/bms////port_slowdown_from_eicu_a/alarm,BMS-10054/Meas1/PRIM,PORT SLOWDOWN FROM EICU A,IAS,ampere,Boolean
/hs4sd_v1/bms////port_slowdown_from_eicu_b/alarm,BMS-10055/Meas1/PRIM,PORT SLOWDOWN FROM EICU B,IAS,,Boolean
/hs4sd_v1/bms////port_t_c_exh._gas_inlet_high_temp./alarm,BMS-10012/Meas1/PRIM,PORT T/C EXH. GAS INLET HIGH TEMP.,IAS,degree Cellisius,Boolean
/hs4sd_v1/bms////port_t_c_l.o_inlet_low_press./alarm,BMS-10010/Meas1/PRIM,PORT T/C L.O INLET LOW PRESS.,IAS,degree Cellisius,Boolean
/hs4sd_v1/bms////port_t_c_l.o_outlet_high_temp./alarm,BMS-10011/Meas1/PRIM,PORT T/C L.O OUTLET HIGH TEMP.,IAS,degree Cellisius,Boolean
/hs4sd_v1/bms////port_thrust_pad_high_temp./alarm,BMS-10002/Meas1/PRIM,PORT THRUST PAD HIGH TEMP.,IAS,,Boolean
/hs4sd_v1/bms////stbd_aft_stern_tube_bearing_temp_high/alarm,BMS-10122A/Meas1/PRIM,STBD AFT STERN TUBE BEARING TEMP HIGH,IAS,,Boolean
/hs4sd_v1/bms////stbd_brg._wear_ctrl._monitoring_slowdown/alarm,BMS-10257/Meas1/PRIM,STBD BRG. WEAR CTRL. MONITORING SLOWDOWN,IAS,,Boolean
/hs4sd_v1/bms////stbd_exh._gas_after_cyl._temp._high/alarm,BMS-10208/Meas1/PRIM,STBD EXH. GAS AFTER CYL. TEMP. HIGH,IAS,,Boolean
/hs4sd_v1/bms////stbd_j.c.w_inlet_low_press./alarm,BMS-10103/Meas1/PRIM,STBD J.C.W INLET LOW PRESS.,IAS,,Boolean
/hs4sd_v1/bms////stbd_l.o_inlet_press._high./alarm,BMS-10101/Meas1/PRIM,STBD L.O INLET PRESS. HIGH.,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_critical_speed/alarm,BMS-10233/Meas1/PRIM,STBD ME CRITICAL SPEED,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_emcy_stop_from_ecr/alarm,BMS-10241/Meas1/PRIM,STBD ME EM'CY STOP FROM ECR,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_limitation_cancelled/alarm,BMS-10208/Meas1/PRIM,STBD ME LIMITATION CANCELLED,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_load_program_cancelled/alarm,BMS-10226/Meas1/PRIM,STBD ME LOAD PROGRAM CANCELLED,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_not_ready/alarm,BMS-10232/Meas1/PRIM,STBD ME NOT READY,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_over_speed/alarm,BMS-10203/Meas1/PRIM,STBD ME OVER SPEED,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_remote_control_system_abnormal/alarm,BMS-10221/Meas1/PRIM,STBD ME REMOTE CONTROL SYSTEM ABNORMAL,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_remote_control_system_fail/alarm,BMS-10220/Meas1/PRIM,STBD ME REMOTE CONTROL SYSTEM FAIL,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_rpm_detector_fail/alarm,BMS-10206/Meas1/PRIM,STBD ME RPM DETECTOR FAIL,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_rpm_detector_loop_fail/alarm,BMS-10229/Meas1/PRIM,STBD ME RPM DETECTOR LOOP FAIL,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_safety_system_abnormal/alarm,BMS-10225/Meas1/PRIM,STBD ME SAFETY SYSTEM ABNORMAL,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_safety_system_fail/alarm,BMS-10224/Meas1/PRIM,STBD ME SAFETY SYSTEM FAIL,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_scu1800_2x8_scu_net_comm.err/alarm,BMS-10238/Meas1/PRIM,STBD ME SCU1800 2X8 SCU NET COMM.ERR,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_scu1800_2x9_scu_net_comm.err/alarm,BMS-10239/Meas1/PRIM,STBD ME SCU1800 2X9 SCU NET COMM.ERR,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_scu5500_2x8_scu_net_comm.err/alarm,BMS-10236/Meas1/PRIM,STBD ME SCU5500 2X8 SCU NET COMM.ERR,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_scu5500_2x9_scu_net_comm.err/alarm,BMS-10237/Meas1/PRIM,STBD ME SCU5500 2X9 SCU NET COMM.ERR,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_shut_down/alarm,BMS-10201/Meas1/PRIM,STBD ME SHUT DOWN,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_shut_down_cancelled/alarm,BMS-10210/Meas1/PRIM,STBD ME SHUT DOWN CANCELLED,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_shut_down_prewarning/alarm,BMS-10227/Meas1/PRIM,STBD ME SHUT DOWN PREWARNING,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_slow_down/alarm,BMS-10202/Meas1/PRIM,STBD ME SLOW DOWN,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_slow_down_cancelled/alarm,BMS-10211/Meas1/PRIM,STBD ME SLOW DOWN CANCELLED,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_slow_down_prewarning/alarm,BMS-10228/Meas1/PRIM,STBD ME SLOW DOWN PREWARNING,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_start_air_pressure_low/alarm,BMS-10216/Meas1/PRIM,STBD ME START AIR PRESSURE LOW,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_start_blocked/alarm,BMS-10205/Meas1/PRIM,STBD ME START BLOCKED,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_start_fail/alarm,BMS-10207/Meas1/PRIM,STBD ME START FAIL,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_telegraph_system_abnormal/alarm,BMS-10223/Meas1/PRIM,STBD ME TELEGRAPH SYSTEM ABNORMAL,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_telegraph_system_fail/alarm,BMS-10222/Meas1/PRIM,STBD ME TELEGRAPH SYSTEM FAIL,IAS,,Boolean
/hs4sd_v1/bms////stbd_me_wrong_way/alarm,BMS-10204/Meas1/PRIM,STBD ME WRONG WAY,IAS,,Boolean
/hs4sd_v1/bms////stbd_order_printer_failure/alarm,BMS-10230/Meas1/PRIM,STBD ORDER PRINTER FAILURE,IAS,,Boolean
/hs4sd_v1/bms////stbd_order_printer_paper_out/alarm,BMS-10231/Meas1/PRIM,STBD ORDER PRINTER PAPER OUT,IAS,,Boolean
/hs4sd_v1/bms////stbd_p.c.o._non-flow/alarm,BMS-10206/Meas1/PRIM,STBD P.C.O. NON-FLOW,IAS,,Boolean
/hs4sd_v1/bms////stbd_p.c.o_outlet_high_temp./alarm,BMS-10205/Meas1/PRIM,STBD P.C.O OUTLET HIGH TEMP.,IAS,,Boolean
/hs4sd_v1/bms////stbd_scav._air_receiver_high_temp./alarm,BMS-10113A/Meas1/PRIM,STBD SCAV. AIR RECEIVER HIGH TEMP.,IAS,,Boolean
/hs4sd_v1/bms////stbd_shd_eicu_a_cancellable/alarm,BMS-10248/Meas1/PRIM,"STBD SHD, EICU A CANCELLABLE",IAS,ampere,Boolean
/hs4sd_v1/bms////stbd_shd_eicu_a_non-cancellable/alarm,BMS-10247/Meas1/PRIM,"STBD SHD, EICU A NON-CANCELLABLE",IAS,ampere,Boolean
/hs4sd_v1/bms////stbd_shd_eicu_b_cancellable/alarm,BMS-10250/Meas1/PRIM,"STBD SHD, EICU B CANCELLABLE",IAS,,Boolean
/hs4sd_v1/bms////stbd_shd_eicu_b_non-cancellable/alarm,BMS-10249/Meas1/PRIM,"STBD SHD, EICU B NON-CANCELLABLE",IAS,,Boolean
/hs4sd_v1/bms////stbd_slowdown_from_eicu_a/alarm,BMS-10254/Meas1/PRIM,STBD SLOWDOWN FROM EICU A,IAS,ampere,Boolean
/hs4sd_v1/bms////stbd_slowdown_from_eicu_b/alarm,BMS-10255/Meas1/PRIM,STBD SLOWDOWN FROM EICU B,IAS,,Boolean
/hs4sd_v1/bms////stbd_t_c_exh._gas_inlet_high_temp./alarm,BMS-10212/Meas1/PRIM,STBD T/C EXH. GAS INLET HIGH TEMP.,IAS,degree Cellisius,Boolean
/hs4sd_v1/bms////stbd_thrust_pad_high_temp./alarm,BMS-10102/Meas1/PRIM,STBD THRUST PAD HIGH TEMP.,IAS,,Boolean
/hs4sd_v1/bms////stbd_thrust_radial_bearing_temp_high/alarm,BMS-10118A/Meas1/PRIM,STBD THRUST RADIAL BEARING TEMP HIGH,IAS,,Boolean
/hs4sd_v1/bwts////A1_disch_mlpmin/flow,BWTS-40063/Meas1/PRIM,A1 DISCHARGE VALUE(ML/MIN),IAS,,Decimal
/hs4sd_v1/bwts////A2_disch_mlpmin/flow,BWTS-40064/Meas1/PRIM,A2 DISCHARGE VALUE(ML/MIN),IAS,,Decimal
/hs4sd_v1/bwts////ballast_line1/tro,BWTS-40039/Meas1/PRIM,BALLAST LINE #1 TRO VALUE (PPM) * 100,IAS,,Decimal
/hs4sd_v1/bwts////ballast_line2/tro,BWTS-40040/Meas1/PRIM,BALLAST LINE #2 TRO VALUE (PPM) * 100,IAS,,Decimal
/hs4sd_v1/bwts////ballast_line3/tro,BWTS-40041/Meas1/PRIM,BALLAST LINE #3 TRO VALUE (PPM) * 100,IAS,,Decimal
/hs4sd_v1/bwts////ballast_line4/tro,BWTS-40042/Meas1/PRIM,BALLAST LINE #4 TRO VALUE (PPM) * 100,IAS,,Decimal
/hs4sd_v1/bwts////deballast_line1/tro,BWTS-40043/Meas1/PRIM,DEBALLAST LINE #1 TRO VALUE (PPM) * 100,IAS,,Decimal
/hs4sd_v1/bwts////deballast_line2/tro,BWTS-40044/Meas1/PRIM,DEBALLAST LINE #2 TRO VALUE (PPM) * 100,IAS,,Decimal
/hs4sd_v1/bwts////flow1_m3ph/flow,BWTS-40019/Meas1/PRIM,FLOW METER#1 VALUE(M3/H),IAS,,Decimal
/hs4sd_v1/bwts////flow2_m3ph/flow,BWTS-40020/Meas1/PRIM,FLOW METER#2 VALUE(M3/H),IAS,,Decimal
/hs4sd_v1/bwts////flow3_m3ph/flow,BWTS-40021/Meas1/PRIM,FLOW METER#3 VALUE(M3/H),IAS,,Decimal
/hs4sd_v1/bwts////flow4_m3ph/flow,BWTS-40022/Meas1/PRIM,FLOW METER#4 VALUE(M3/H),IAS,,Decimal
/hs4sd_v1/bwts////mode_ballast/stat,BWTS-40003_01/Meas1/PRIM,LINE 1 OPERATION STATUS - BALLAST,IAS,,Boolean
/hs4sd_v1/bwts////mode_deballast/stat,BWTS-40003_02/Meas1/PRIM,LINE 1 OPERATION STATUS - DEBALLAST,IAS,,Boolean
/hs4sd_v1/bwts////pmu1/volt,BWTS-40055/Meas1/PRIM,PMU1 VOLTAGE VALUE,IAS,,Decimal
/hs4sd_v1/bwts////pmu2/volt,BWTS-40056/Meas1/PRIM,PMU2 VOLTAGE VALUE,IAS,,Decimal
/hs4sd_v1/bwts////stripping_1/tro,BWTS-40047/Meas1/PRIM,STRIPPING LINE #1 TRO VALUE (PPM) * 100,IAS,,Decimal
/hs4sd_v1/bwts////stripping_2/tro,BWTS-40048/Meas1/PRIM,STRIPPING LINE #2 TRO VALUE (PPM) * 100,IAS,,Decimal
/hs4sd_v1/bwts/fw///1_c/temp,BWTS-40015/Meas1/PRIM,FRESHWATER TEMPERATURE #1,IAS,degree Cellisius,Decimal
/hs4sd_v1/bwts/fw///2_c/temp,BWTS-40016/Meas1/PRIM,FRESHWATER TEMPERATURE #2,IAS,degree Cellisius,Decimal
/hs4sd_v1/bwts/sw///1_c/temp,BWTS-40051/Meas1/PRIM,SEA WATER TEMPERATURE #1,IAS,degree Cellisius,Decimal
/hs4sd_v1/bwts/sw///2_c/temp,BWTS-40052/Meas1/PRIM,SEA WATER TEMPERATURE #2,IAS,degree Cellisius,Decimal
/hs4sd_v1/cd///header/aft_bar/press,CH007.01/Meas1/PRIM,CONDENSATE HDR AFT,IAS,bar,Decimal
/hs4sd_v1/cd///header/aft_c/temp,CH006.01/Meas1/PRIM,CONDENSATE HEADER AFT,IAS,degree Cellisius,Decimal
/hs4sd_v1/cd///header/fwd_c/temp,CH005.01/Meas1/PRIM,CONDENSATE HEADER FWD,IAS,degree Cellisius,Decimal
/hs4sd_v1/cg_mach////atmospheric_abs_mbar/press,GH026.01/Meas1/PRIM,ATMOSPHERIC,IAS,millibar,Decimal
/hs4sd_v1/cg_mach////atmospheric_c/temp,GH026.02/Meas1/PRIM,ATMOSPHERIC,IAS,degree Cellisius,Decimal
/hs4sd_v1/cg_mach///press_reducing_vv/for_bbc_per/pos,GH045/OutPosition/PRIM,PRESS REDUCING VV(CG592) FOR BOG BOOST COMP,IAS,percent,Decimal
